t_home,t_away,t_win,t_loss,gameUID,date
LAL,SAC,SAC,LAL,52f2e0ea861b7c6c1310f3a2,2007-03-02
MIA,DET,MIA,DET,52f2e0eb861b7c6c1310f3a3,2007-03-02
MIN,UTA,UTA,MIN,52f2e0ec861b7c6c1310f3a4,2007-03-02
NYK,GSW,NYK,GSW,52f2e0ec861b7c6c1310f3a5,2007-03-02
PHI,MEM,PHI,MEM,52f2e0ed861b7c6c1310f3a6,2007-03-02
PHO,IND,PHO,IND,52f2e0ed861b7c6c1310f3a7,2007-03-02
SAS,ORL,SAS,ORL,52f2e0ee861b7c6c1310f3a8,2007-03-02
TOR,MIL,MIL,TOR,52f2e0ee861b7c6c1310f3a9,2007-03-02
WAS,ATL,WAS,ATL,52f2e0ef861b7c6c1310f3aa,2007-03-02
ATL,NYK,NYK,ATL,52f2e0f0861b7c6c1310f3ab,2007-03-03
CLE,TOR,CLE,TOR,52f2e0f0861b7c6c1310f3ac,2007-03-03
DAL,ORL,DAL,ORL,52f2e0f1861b7c6c1310f3ad,2007-03-03
HOU,SAS,SAS,HOU,52f2e0f1861b7c6c1310f3ae,2007-03-03
LAC,IND,LAC,IND,52f2e0f2861b7c6c1310f3af,2007-03-03
MEM,DET,DET,MEM,52f2e0f3861b7c6c1310f3b0,2007-03-03
NJN,BOS,BOS,NJN,52f2e0f3861b7c6c1310f3b1,2007-03-03
CLE,UTA,CLE,UTA,52f2e1e5861b7c6c1310f584,2007-11-16
GSW,LAC,GSW,LAC,52f2e1e5861b7c6c1310f585,2007-11-16
LAL,DET,LAL,DET,52f2e1e6861b7c6c1310f586,2007-11-16
MEM,NOH,NOH,MEM,52f2e1e6861b7c6c1310f587,2007-11-16
MIN,WAS,WAS,MIN,52f2e1e7861b7c6c1310f588,2007-11-16
NJN,ORL,ORL,NJN,52f2e1e7861b7c6c1310f589,2007-11-16
PHI,POR,PHI,POR,52f2e1e8861b7c6c1310f58a,2007-11-16
SAC,NYK,SAC,NYK,52f2e1e8861b7c6c1310f58b,2007-11-16
SAS,HOU,SAS,HOU,52f2e1e9861b7c6c1310f58c,2007-11-16
TOR,IND,TOR,IND,52f2e1e9861b7c6c1310f58d,2007-11-16
CHA,SEA,CHA,SEA,52f2e1e9861b7c6c1310f58e,2007-11-17
DAL,MEM,DAL,MEM,52f2e1ea861b7c6c1310f58f,2007-11-17
DEN,NYK,DEN,NYK,52f2e1eb861b7c6c1310f590,2007-11-17
HOU,PHO,PHO,HOU,52f2e1eb861b7c6c1310f591,2007-11-17
IND,UTA,IND,UTA,52f2e1ec861b7c6c1310f592,2007-11-17
LAC,CHI,CHI,LAC,52f2e1ec861b7c6c1310f593,2007-11-17
MIL,ATL,MIL,ATL,52f2e1ec861b7c6c1310f594,2007-11-17
MIN,NOH,NOH,MIN,52f2e1ed861b7c6c1310f595,2007-11-17
NJN,MIA,MIA,NJN,52f2e1ed861b7c6c1310f596,2007-11-17
WAS,POR,WAS,POR,52f2e1ee861b7c6c1310f597,2007-11-17
LAL,CHI,LAL,CHI,52f2e1ee861b7c6c1310f598,2007-11-18
ORL,BOS,ORL,BOS,52f2e1ef861b7c6c1310f599,2007-11-18
SAC,DET,SAC,DET,52f2e1ef861b7c6c1310f59a,2007-11-18
TOR,GSW,GSW,TOR,52f2e1f0861b7c6c1310f59b,2007-11-18
CHA,POR,CHA,POR,52f2e1f0861b7c6c1310f59c,2007-11-19
MEM,SEA,MEM,SEA,52f2e1f1861b7c6c1310f59d,2007-11-19
NOH,ORL,ORL,NOH,52f2e1f1861b7c6c1310f59e,2007-11-19
UTA,NJN,UTA,NJN,52f2e1f2861b7c6c1310f59f,2007-11-19
ATL,SAS,SAS,ATL,52f2e1f2861b7c6c1310f5a0,2007-11-20
CLE,MIL,MIL,CLE,52f2e1f3861b7c6c1310f5a1,2007-11-20
DAL,TOR,DAL,TOR,52f2e1f3861b7c6c1310f5a2,2007-11-20
DEN,CHI,DEN,CHI,52f2e1f4861b7c6c1310f5a3,2007-11-20
IND,LAL,LAL,IND,52f2e1f4861b7c6c1310f5a4,2007-11-20
NYK,GSW,GSW,NYK,52f2e1f5861b7c6c1310f5a5,2007-11-20
SAC,PHO,PHO,SAC,52f2e1f5861b7c6c1310f5a6,2007-11-20
WAS,PHI,WAS,PHI,52f2e1f6861b7c6c1310f5a7,2007-11-20
BOS,GSW,BOS,GSW,52f2e1f6861b7c6c1310f5a8,2007-11-21
CHA,WAS,WAS,CHA,52f2e1f7861b7c6c1310f5a9,2007-11-21
DET,NYK,DET,NYK,52f2e1f7861b7c6c1310f5aa,2007-11-21
HOU,DAL,DAL,HOU,52f2e1f8861b7c6c1310f5ab,2007-11-21
LAC,DEN,LAC,DEN,52f2e1f8861b7c6c1310f5ac,2007-11-21
MEM,TOR,TOR,MEM,52f2e1f9861b7c6c1310f5ad,2007-11-21
MIA,ATL,ATL,MIA,52f2e1f9861b7c6c1310f5ae,2007-11-21
MIL,LAL,MIL,LAL,52f2e1fa861b7c6c1310f5af,2007-11-21
MIN,CLE,CLE,MIN,52f2e1fa861b7c6c1310f5b0,2007-11-21
NOH,IND,IND,NOH,52f2e1fb861b7c6c1310f5b1,2007-11-21
PHO,SAC,PHO,SAC,52f2e1fb861b7c6c1310f5b2,2007-11-21
POR,NJN,NJN,POR,52f2e1fc861b7c6c1310f5b3,2007-11-21
SAS,ORL,SAS,ORL,52f2e1fc861b7c6c1310f5b4,2007-11-21
BOS,LAL,BOS,LAL,52f2e1fc861b7c6c1310f5b5,2007-11-23
DEN,MIN,DEN,MIN,52f2e1fd861b7c6c1310f5b6,2007-11-23
DET,PHI,DET,PHI,52f2e1fd861b7c6c1310f5b7,2007-11-23
IND,DAL,IND,DAL,52f2e1fe861b7c6c1310f5b8,2007-11-23
MIA,HOU,MIA,HOU,52f2e1fe861b7c6c1310f5b9,2007-11-23
ORL,CHA,ORL,CHA,52f2e1ff861b7c6c1310f5ba,2007-11-23
PHO,LAC,PHO,LAC,52f2e1ff861b7c6c1310f5bb,2007-11-23
POR,SAC,POR,SAC,52f2e200861b7c6c1310f5bc,2007-11-23
SAS,MEM,SAS,MEM,52f2e200861b7c6c1310f5bd,2007-11-23
SEA,NJN,NJN,SEA,52f2e201861b7c6c1310f5be,2007-11-23
UTA,NOH,UTA,NOH,52f2e201861b7c6c1310f5bf,2007-11-23
WAS,GSW,GSW,WAS,52f2e202861b7c6c1310f5c0,2007-11-23
CHA,BOS,BOS,CHA,52f2e202861b7c6c1310f5c1,2007-11-24
CLE,TOR,CLE,TOR,52f2e203861b7c6c1310f5c2,2007-11-24
HOU,DEN,HOU,DEN,52f2e203861b7c6c1310f5c3,2007-11-24
LAC,NOH,NOH,LAC,52f2e204861b7c6c1310f5c4,2007-11-24
MEM,WAS,MEM,WAS,52f2e204861b7c6c1310f5c5,2007-11-24
MIL,DAL,MIL,DAL,52f2e205861b7c6c1310f5c6,2007-11-24
MIN,ATL,ATL,MIN,52f2e205861b7c6c1310f5c7,2007-11-24
NYK,CHI,NYK,CHI,52f2e206861b7c6c1310f5c8,2007-11-24
ORL,MIA,ORL,MIA,52f2e206861b7c6c1310f5c9,2007-11-24
PHI,GSW,GSW,PHI,52f2e206861b7c6c1310f5ca,2007-11-24
DET,UTA,UTA,DET,52f2e207861b7c6c1310f5cb,2007-11-25
IND,CLE,CLE,IND,52f2e207861b7c6c1310f5cc,2007-11-25
LAL,NJN,NJN,LAL,52f2e208861b7c6c1310f5cd,2007-11-25
SEA,SAS,SAS,SEA,52f2e208861b7c6c1310f5ce,2007-11-25
TOR,CHI,TOR,CHI,52f2e209861b7c6c1310f5cf,2007-11-25
DAL,WAS,WAS,DAL,52f2e209861b7c6c1310f5d0,2007-11-26
GSW,PHO,GSW,PHO,52f2e20a861b7c6c1310f5d1,2007-11-26
LAC,HOU,HOU,LAC,52f2e20a861b7c6c1310f5d2,2007-11-26
NOH,MIN,MIN,NOH,52f2e20b861b7c6c1310f5d3,2007-11-26
NYK,UTA,NYK,UTA,52f2e20b861b7c6c1310f5d4,2007-11-26
POR,ORL,ORL,POR,52f2e20c861b7c6c1310f5d5,2007-11-26
SAC,SAS,SAC,SAS,52f2e20c861b7c6c1310f5d6,2007-11-26
CHI,ATL,CHI,ATL,52f2e20d861b7c6c1310f5d7,2007-11-27
CLE,BOS,CLE,BOS,52f2e20d861b7c6c1310f5d8,2007-11-27
DEN,IND,IND,DEN,52f2e20d861b7c6c1310f5d9,2007-11-27
LAL,SEA,LAL,SEA,52f2e20e861b7c6c1310f5da,2007-11-27
MIA,CHA,MIA,CHA,52f2e20e861b7c6c1310f5db,2007-11-27
MIL,PHI,PHI,MIL,52f2e20f861b7c6c1310f5dc,2007-11-27
NJN,MEM,MEM,NJN,52f2e20f861b7c6c1310f5dd,2007-11-27
ATL,MIL,ATL,MIL,52f2e210861b7c6c1310f5de,2007-11-28
POR,CHI,POR,CHI,52f2dc57861b7c6c1310ebe2,2005-11-16
CHI,MIN,CHI,MIN,52f2e2e4861b7c6c1310f79b,2008-01-29
HOU,GSW,HOU,GSW,52f2e2e4861b7c6c1310f79c,2008-01-29
IND,DET,DET,IND,52f2e2e5861b7c6c1310f79d,2008-01-29
LAL,NYK,LAL,NYK,52f2e2e5861b7c6c1310f79e,2008-01-29
MIA,BOS,BOS,MIA,52f2e2e6861b7c6c1310f79f,2008-01-29
NJN,MIL,NJN,MIL,52f2e2e6861b7c6c1310f7a0,2008-01-29
PHO,ATL,PHO,ATL,52f2e2e7861b7c6c1310f7a1,2008-01-29
SEA,SAS,SEA,SAS,52f2e2e7861b7c6c1310f7a2,2008-01-29
WAS,TOR,WAS,TOR,52f2e2e7861b7c6c1310f7a3,2008-01-29
LAC,ATL,LAC,ATL,52f2e2e8861b7c6c1310f7a4,2008-01-30
MEM,DEN,DEN,MEM,52f2e2e8861b7c6c1310f7a5,2008-01-30
MIN,CHI,MIN,CHI,52f2e2e9861b7c6c1310f7a6,2008-01-30
NOH,GSW,GSW,NOH,52f2e2e9861b7c6c1310f7a7,2008-01-30
ORL,MIA,ORL,MIA,52f2e2ea861b7c6c1310f7a8,2008-01-30
PHI,MIL,PHI,MIL,52f2e2ea861b7c6c1310f7a9,2008-01-30
POR,CLE,CLE,POR,52f2e2eb861b7c6c1310f7aa,2008-01-30
SAC,CHA,SAC,CHA,52f2e2eb861b7c6c1310f7ab,2008-01-30
TOR,WAS,TOR,WAS,52f2e2ec861b7c6c1310f7ac,2008-01-30
UTA,NYK,UTA,NYK,52f2e2ec861b7c6c1310f7ad,2008-01-30
BOS,DAL,BOS,DAL,52f2e2ed861b7c6c1310f7ae,2008-01-31
DET,LAL,DET,LAL,52f2e2ed861b7c6c1310f7af,2008-01-31
PHO,SAS,SAS,PHO,52f2e2ee861b7c6c1310f7b0,2008-01-31
SEA,CLE,SEA,CLE,52f2e2ee861b7c6c1310f7b1,2008-01-31
GSW,CHA,GSW,CHA,52f2e2ef861b7c6c1310f7b2,2008-02-01
IND,HOU,HOU,IND,52f2e2ef861b7c6c1310f7b3,2008-02-01
MIA,NJN,NJN,MIA,52f2e2f0861b7c6c1310f7b4,2008-02-01
MIN,LAC,MIN,LAC,52f2e2f0861b7c6c1310f7b5,2008-02-01
PHI,ORL,ORL,PHI,52f2e2f1861b7c6c1310f7b6,2008-02-01
POR,NYK,POR,NYK,52f2e2f1861b7c6c1310f7b7,2008-02-01
SAC,NOH,SAC,NOH,52f2e2f1861b7c6c1310f7b8,2008-02-01
TOR,LAL,LAL,TOR,52f2e2f2861b7c6c1310f7b9,2008-02-01
WAS,UTA,UTA,WAS,52f2e2f2861b7c6c1310f7ba,2008-02-01
ATL,NJN,ATL,NJN,52f2e2f3861b7c6c1310f7bb,2008-02-02
CLE,LAC,CLE,LAC,52f2e2f3861b7c6c1310f7bc,2008-02-02
DEN,CHA,DEN,CHA,52f2e2f4861b7c6c1310f7bd,2008-02-02
IND,ORL,ORL,IND,52f2e2f4861b7c6c1310f7be,2008-02-02
MEM,UTA,UTA,MEM,52f2e2f5861b7c6c1310f7bf,2008-02-02
MIL,HOU,HOU,MIL,52f2e2f5861b7c6c1310f7c0,2008-02-02
SAC,CHI,SAC,CHI,52f2e2f6861b7c6c1310f7c1,2008-02-02
SEA,NYK,SEA,NYK,52f2e2f6861b7c6c1310f7c2,2008-02-02
DET,DAL,DET,DAL,52f2e2f7861b7c6c1310f7c3,2008-02-03
WAS,LAL,LAL,WAS,52f2e2f7861b7c6c1310f7c4,2008-02-03
ATL,PHI,ATL,PHI,52f2e2f8861b7c6c1310f7c5,2008-02-04
MIA,TOR,TOR,MIA,52f2e2f8861b7c6c1310f7c6,2008-02-04
MIN,HOU,HOU,MIN,52f2e2f8861b7c6c1310f7c7,2008-02-04
NYK,LAC,LAC,NYK,52f2e2f9861b7c6c1310f7c8,2008-02-04
DAL,MIN,DAL,MIN,52f2e210861b7c6c1310f5df,2007-11-28
DET,CLE,DET,CLE,52f2e211861b7c6c1310f5e0,2007-11-28
PHI,UTA,UTA,PHI,52f2e211861b7c6c1310f5e1,2007-11-28
PHO,HOU,HOU,PHO,52f2e212861b7c6c1310f5e2,2007-11-28
POR,IND,IND,POR,52f2e212861b7c6c1310f5e3,2007-11-28
SAC,GSW,GSW,SAC,52f2e213861b7c6c1310f5e4,2007-11-28
SAS,WAS,SAS,WAS,52f2e213861b7c6c1310f5e5,2007-11-28
SEA,ORL,ORL,SEA,52f2e214861b7c6c1310f5e6,2007-11-28
TOR,MEM,TOR,MEM,52f2e214861b7c6c1310f5e7,2007-11-28
BOS,NYK,BOS,NYK,52f2e215861b7c6c1310f5e8,2007-11-29
GSW,HOU,GSW,HOU,52f2e215861b7c6c1310f5e9,2007-11-29
LAL,DEN,LAL,DEN,52f2e216861b7c6c1310f5ea,2007-11-29
ATL,NOH,NOH,ATL,52f2e216861b7c6c1310f5eb,2007-11-30
DAL,POR,DAL,POR,52f2e217861b7c6c1310f5ec,2007-11-30
DEN,LAC,DEN,LAC,52f2e217861b7c6c1310f5ed,2007-11-30
MIA,BOS,BOS,MIA,52f2e218861b7c6c1310f5ee,2007-11-30
MIN,SAS,SAS,MIN,52f2e218861b7c6c1310f5ef,2007-11-30
NYK,MIL,NYK,MIL,52f2e219861b7c6c1310f5f0,2007-11-30
PHI,WAS,PHI,WAS,52f2e219861b7c6c1310f5f1,2007-11-30
PHO,ORL,PHO,ORL,52f2e21a861b7c6c1310f5f2,2007-11-30
SEA,IND,SEA,IND,52f2e21a861b7c6c1310f5f3,2007-11-30
TOR,CLE,TOR,CLE,52f2e21b861b7c6c1310f5f4,2007-11-30
UTA,LAL,UTA,LAL,52f2e21b861b7c6c1310f5f5,2007-11-30
CHI,CHA,CHI,CHA,52f2e21b861b7c6c1310f5f6,2007-12-01
MEM,MIN,MEM,MIN,52f2e21c861b7c6c1310f5f7,2007-12-01
MIL,DET,DET,MIL,52f2e21c861b7c6c1310f5f8,2007-12-01
NJN,PHI,NJN,PHI,52f2e21d861b7c6c1310f5f9,2007-12-01
NOH,DAL,NOH,DAL,52f2e21d861b7c6c1310f5fa,2007-12-01
SAC,HOU,SAC,HOU,52f2e21e861b7c6c1310f5fb,2007-12-01
WAS,TOR,WAS,TOR,52f2e21e861b7c6c1310f5fc,2007-12-01
BOS,CLE,BOS,CLE,52f2e21f861b7c6c1310f5fd,2007-12-02
DEN,MIA,DEN,MIA,52f2e21f861b7c6c1310f5fe,2007-12-02
DET,NJN,DET,NJN,52f2e220861b7c6c1310f5ff,2007-12-02
LAC,IND,IND,LAC,52f2e220861b7c6c1310f600,2007-12-02
LAL,ORL,ORL,LAL,52f2e221861b7c6c1310f601,2007-12-02
NYK,PHO,PHO,NYK,52f2e221861b7c6c1310f602,2007-12-02
SAS,POR,SAS,POR,52f2e222861b7c6c1310f603,2007-12-02
SEA,GSW,GSW,SEA,52f2e222861b7c6c1310f604,2007-12-02
CHI,DAL,DAL,CHI,52f2e223861b7c6c1310f605,2007-12-03
GSW,ORL,ORL,GSW,52f2e223861b7c6c1310f606,2007-12-03
MEM,POR,POR,MEM,52f2e224861b7c6c1310f607,2007-12-03
PHI,ATL,ATL,PHI,52f2e224861b7c6c1310f608,2007-12-03
TOR,CHA,TOR,CHA,52f2e225861b7c6c1310f609,2007-12-03
UTA,MIA,UTA,MIA,52f2e225861b7c6c1310f60a,2007-12-03
ATL,DET,DET,ATL,52f2e225861b7c6c1310f60b,2007-12-04
CLE,NJN,NJN,CLE,52f2e226861b7c6c1310f60c,2007-12-04
IND,PHO,PHO,IND,52f2e226861b7c6c1310f60d,2007-12-04
LAC,MIL,MIL,LAC,52f2e227861b7c6c1310f60e,2007-12-04
MIN,LAL,LAL,MIN,52f2e227861b7c6c1310f60f,2007-12-04
SAC,UTA,SAC,UTA,52f2e228861b7c6c1310f610,2007-12-04
CHA,CHI,CHI,CHA,52f2e228861b7c6c1310f611,2007-12-05
DEN,LAL,LAL,DEN,52f2e229861b7c6c1310f612,2007-12-05
GSW,MIL,GSW,MIL,52f2e229861b7c6c1310f613,2007-12-05
HOU,MEM,HOU,MEM,52f2e22a861b7c6c1310f614,2007-12-05
NJN,NYK,NYK,NJN,52f2e22a861b7c6c1310f615,2007-12-05
NOH,DET,DET,NOH,52f2e22b861b7c6c1310f616,2007-12-05
PHI,BOS,BOS,PHI,52f2e22b861b7c6c1310f617,2007-12-05
SAS,DAL,SAS,DAL,52f2e22c861b7c6c1310f618,2007-12-05
SEA,LAC,SEA,LAC,52f2e22c861b7c6c1310f619,2007-12-05
TOR,PHO,PHO,TOR,52f2e22c861b7c6c1310f61a,2007-12-05
WAS,CLE,WAS,CLE,52f2e22d861b7c6c1310f61b,2007-12-05
ATL,MIN,ATL,MIN,52f2e22d861b7c6c1310f61c,2007-12-06
DAL,DEN,DEN,DAL,52f2e22e861b7c6c1310f61d,2007-12-06
POR,MIA,POR,MIA,52f2e22e861b7c6c1310f61e,2007-12-06
BOS,TOR,BOS,TOR,52f2e22f861b7c6c1310f61f,2007-12-07
DET,CHI,CHI,DET,52f2e22f861b7c6c1310f620,2007-12-07
GSW,MIA,GSW,MIA,52f2e230861b7c6c1310f621,2007-12-07
NJN,HOU,HOU,NJN,52f2e230861b7c6c1310f622,2007-12-07
NOH,MEM,NOH,MEM,52f2e231861b7c6c1310f623,2007-12-07
ORL,IND,IND,ORL,52f2e231861b7c6c1310f624,2007-12-07
PHI,NYK,PHI,NYK,52f2e232861b7c6c1310f625,2007-12-07
SAC,LAC,LAC,SAC,52f2e232861b7c6c1310f626,2007-12-07
SAS,UTA,SAS,UTA,52f2e233861b7c6c1310f627,2007-12-07
SEA,MIL,SEA,MIL,52f2e233861b7c6c1310f628,2007-12-07
WAS,PHO,PHO,WAS,52f2e234861b7c6c1310f629,2007-12-07
ATL,MEM,ATL,MEM,52f2e234861b7c6c1310f62a,2007-12-08
CHA,CLE,CHA,CLE,52f2e234861b7c6c1310f62b,2007-12-08
CHI,BOS,BOS,CHI,52f2e235861b7c6c1310f62c,2007-12-08
DAL,UTA,DAL,UTA,52f2e235861b7c6c1310f62d,2007-12-08
DEN,SAC,DEN,SAC,52f2e236861b7c6c1310f62e,2007-12-08
MIN,PHO,MIN,PHO,52f2e236861b7c6c1310f62f,2007-12-08
NYK,PHI,PHI,NYK,52f2e237861b7c6c1310f630,2007-12-08
DET,CHA,DET,CHA,52f2e237861b7c6c1310f631,2007-12-09
LAC,MIA,MIA,LAC,52f2e238861b7c6c1310f632,2007-12-09
LAL,GSW,LAL,GSW,52f2e238861b7c6c1310f633,2007-12-09
NOH,SEA,NOH,SEA,52f2e239861b7c6c1310f634,2007-12-09
POR,MIL,POR,MIL,52f2e239861b7c6c1310f635,2007-12-09
TOR,HOU,TOR,HOU,52f2e23a861b7c6c1310f636,2007-12-09
WAS,NJN,WAS,NJN,52f2e23a861b7c6c1310f637,2007-12-09
NYK,DAL,DAL,NYK,52f2e23b861b7c6c1310f638,2007-12-10
ORL,ATL,ATL,ORL,52f2e23b861b7c6c1310f639,2007-12-10
PHI,HOU,PHI,HOU,52f2e23c861b7c6c1310f63a,2007-12-10
ORL,DAL,DAL,ORL,52f2e2f9861b7c6c1310f7c9,2008-02-04
PHO,CHA,PHO,CHA,52f2e2fa861b7c6c1310f7ca,2008-02-04
POR,DEN,DEN,POR,52f2e2fa861b7c6c1310f7cb,2008-02-04
SEA,CHI,CHI,SEA,52f2e2fb861b7c6c1310f7cc,2008-02-04
UTA,NOH,UTA,NOH,52f2e2fb861b7c6c1310f7cd,2008-02-04
CLE,BOS,CLE,BOS,52f2e2fc861b7c6c1310f7ce,2008-02-05
IND,SAS,SAS,IND,52f2e2fc861b7c6c1310f7cf,2008-02-05
MEM,MIL,MIL,MEM,52f2e2fd861b7c6c1310f7d0,2008-02-05
NJN,LAL,LAL,NJN,52f2e2fd861b7c6c1310f7d1,2008-02-05
PHI,WAS,PHI,WAS,52f2e2fe861b7c6c1310f7d2,2008-02-05
ATL,LAL,ATL,LAL,52f2e2fe861b7c6c1310f7d3,2008-02-06
BOS,LAC,BOS,LAC,52f2e2ff861b7c6c1310f7d4,2008-02-06
DAL,MIL,DAL,MIL,52f2e2ff861b7c6c1310f7d5,2008-02-06
DEN,UTA,UTA,DEN,52f2e2ff861b7c6c1310f7d6,2008-02-06
DET,MIA,DET,MIA,52f2e300861b7c6c1310f7d7,2008-02-06
NYK,IND,IND,NYK,52f2e300861b7c6c1310f7d8,2008-02-06
ORL,NJN,ORL,NJN,52f2e301861b7c6c1310f7d9,2008-02-06
PHO,NOH,NOH,PHO,52f2e301861b7c6c1310f7da,2008-02-06
POR,CHI,POR,CHI,52f2e302861b7c6c1310f7db,2008-02-06
SAC,SEA,SEA,SAC,52f2e302861b7c6c1310f7dc,2008-02-06
WAS,SAS,SAS,WAS,52f2e303861b7c6c1310f7dd,2008-02-06
GSW,CHI,CHI,GSW,52f2e303861b7c6c1310f7de,2008-02-07
HOU,CLE,HOU,CLE,52f2e304861b7c6c1310f7df,2008-02-07
PHI,MIA,PHI,MIA,52f2e304861b7c6c1310f7e0,2008-02-07
ATL,CLE,CLE,ATL,52f2e305861b7c6c1310f7e1,2008-02-08
CHA,NJN,NJN,CHA,52f2e305861b7c6c1310f7e2,2008-02-08
DAL,MEM,DAL,MEM,52f2e306861b7c6c1310f7e3,2008-02-08
DEN,WAS,DEN,WAS,52f2e306861b7c6c1310f7e4,2008-02-08
DET,POR,DET,POR,52f2e307861b7c6c1310f7e5,2008-02-08
MIN,BOS,BOS,MIN,52f2e307861b7c6c1310f7e6,2008-02-08
NYK,SAS,SAS,NYK,52f2e308861b7c6c1310f7e7,2008-02-08
ORL,LAL,LAL,ORL,52f2e308861b7c6c1310f7e8,2008-02-08
PHO,SEA,PHO,SEA,52f2e309861b7c6c1310f7e9,2008-02-08
SAC,UTA,SAC,UTA,52f2e309861b7c6c1310f7ea,2008-02-08
TOR,LAC,LAC,TOR,52f2e309861b7c6c1310f7eb,2008-02-08
GSW,SAC,GSW,SAC,52f2e30a861b7c6c1310f7ec,2008-02-09
HOU,ATL,HOU,ATL,52f2e30a861b7c6c1310f7ed,2008-02-09
IND,POR,IND,POR,52f2e30b861b7c6c1310f7ee,2008-02-09
MIL,NYK,NYK,MIL,52f2e30b861b7c6c1310f7ef,2008-02-09
NOH,MEM,NOH,MEM,52f2e30c861b7c6c1310f7f0,2008-02-09
PHI,LAC,PHI,LAC,52f2e30c861b7c6c1310f7f1,2008-02-09
UTA,CHI,UTA,CHI,52f2e30d861b7c6c1310f7f2,2008-02-09
BOS,SAS,BOS,SAS,52f2e30d861b7c6c1310f7f3,2008-02-10
CLE,DEN,DEN,CLE,52f2e30e861b7c6c1310f7f4,2008-02-10
DET,CHA,DET,CHA,52f2e30e861b7c6c1310f7f5,2008-02-10
MIA,LAL,LAL,MIA,52f2e30f861b7c6c1310f7f6,2008-02-10
MIN,TOR,TOR,MIN,52f2e30f861b7c6c1310f7f7,2008-02-10
MIA,NOK,MIA,NOK,52f2dc4f861b7c6c1310ebd5,2005-11-15
WAS,PHI,WAS,PHI,52f2f2dc90a4948418328366,2009-11-24
IND,DAL,DAL,IND,52f2f2ea90a494841832837a,2009-11-27
MIA,WAS,WAS,MIA,52f2f2ea90a494841832837b,2009-11-27
MIN,PHO,PHO,MIN,52f2f2eb90a494841832837c,2009-11-27
OKC,MIL,OKC,MIL,52f2f2ec90a494841832837d,2009-11-27
PHI,ATL,ATL,PHI,52f2f2ec90a494841832837e,2009-11-27
POR,MEM,MEM,POR,52f2f2ed90a494841832837f,2009-11-27
SAC,NJN,SAC,NJN,52f2f2ee90a4948418328380,2009-11-27
CLE,DAL,CLE,DAL,52f2f2ee90a4948418328381,2009-11-28
GSW,LAL,LAL,GSW,52f2f2ef90a4948418328382,2009-11-28
MIL,ORL,ORL,MIL,52f2f2f090a4948418328383,2009-11-28
UTA,POR,UTA,POR,52f2f2f090a4948418328384,2009-11-28
WAS,CHA,CHA,WAS,52f2f2f190a4948418328385,2009-11-28
DEN,MIN,MIN,DEN,52f2f2f190a4948418328386,2009-11-29
DET,ATL,DET,ATL,52f2f2f290a4948418328387,2009-11-29
LAC,MEM,LAC,MEM,52f2f2f390a4948418328388,2009-11-29
LAL,NJN,LAL,NJN,52f2f2f390a4948418328389,2009-11-29
MIA,BOS,BOS,MIA,52f2f2f490a494841832838a,2009-11-29
NYK,ORL,ORL,NYK,52f2f2f590a494841832838b,2009-11-29
OKC,HOU,HOU,OKC,52f2f2f590a494841832838c,2009-11-29
SAC,NOH,SAC,NOH,52f2f2f690a494841832838d,2009-11-29
SAS,PHI,SAS,PHI,52f2f2f790a494841832838e,2009-11-29
TOR,PHO,PHO,TOR,52f2f2f790a494841832838f,2009-11-29
DAL,PHI,DAL,PHI,52f2f2f890a4948418328390,2009-11-30
GSW,IND,GSW,IND,52f2f2f990a4948418328391,2009-11-30
MIL,CHI,MIL,CHI,52f2f2f990a4948418328392,2009-11-30
UTA,MEM,UTA,MEM,52f2f2fa90a4948418328393,2009-11-30
CHA,BOS,BOS,CHA,52f2f2fb90a4948418328394,2009-12-01
DEN,GSW,DEN,GSW,52f2f2fb90a4948418328395,2009-12-01
LAL,NOH,LAL,NOH,52f2f2fc90a4948418328396,2009-12-01
NYK,PHO,NYK,PHO,52f2f2fc90a4948418328397,2009-12-01
POR,MIA,MIA,POR,52f2f2fd90a4948418328398,2009-12-01
TOR,WAS,WAS,TOR,52f2f2fe90a4948418328399,2009-12-01
ATL,TOR,ATL,TOR,52f2f2fe90a494841832839a,2009-12-02
CHI,DET,CHI,DET,52f2f2ff90a494841832839b,2009-12-02
CLE,PHO,CLE,PHO,52f2f30090a494841832839c,2009-12-02
LAC,HOU,HOU,LAC,52f2f30090a494841832839d,2009-12-02
MIN,MEM,MEM,MIN,52f2f30190a494841832839e,2009-12-02
NJN,DAL,DAL,NJN,52f2f30290a494841832839f,2009-12-02
OKC,PHI,OKC,PHI,52f2f30390a49484183283a0,2009-12-02
ORL,NYK,ORL,NYK,52f2f30490a49484183283a1,2009-12-02
SAC,IND,SAC,IND,52f2f30590a49484183283a2,2009-12-02
WAS,MIL,WAS,MIL,52f2f30590a49484183283a3,2009-12-02
DEN,MIA,DEN,MIA,52f2f30690a49484183283a4,2009-12-03
GSW,HOU,HOU,GSW,52f2f30790a49484183283a5,2009-12-03
NJN,DAL,NJN,DAL,52f2e310861b7c6c1310f7f8,2008-02-10
PHO,WAS,PHO,WAS,52f2e310861b7c6c1310f7f9,2008-02-10
CHA,LAL,LAL,CHA,52f2e311861b7c6c1310f7fa,2008-02-11
GSW,WAS,GSW,WAS,52f2e311861b7c6c1310f7fb,2008-02-11
HOU,POR,HOU,POR,52f2e311861b7c6c1310f7fc,2008-02-11
